"millesimes";"name"
"1";"[evaluate] 2058ER_MP = #SUM(2058ER_MV)#"
"1,5";"[evaluate] 2058ER_MQ = 2058ER_MA+2058ER_MC+2058ER_ME+2058ER_MG+2058ER_MJ+2058ER_ML+2058ER_MN"
"1,5";"[evaluate] 2058ER_MR = 2058ER_MB+2058ER_MD+2058ER_MF+2058ER_MH+2058ER_MK+2058ER_MM+2058ER_MP"
"1,5";"[evaluate] 2058ER_MS = IF(2058ER_MQ>=2058ER_MR;2058ER_MQ-2058ER_MR;0)"
"1,5";"[evaluate] 2058ER_MT = IF(2058ER_MR>=2058ER_MQ;2058ER_MR-2058ER_MQ;0)"
"1";"[evaluate] 2058ES_FG = #SUM(2058ES_HB)#"
"1";"[evaluate] 2058ES_FH = #SUM(2058ES_HC)#"
"1,5";"[evaluate] 2058ES_FK = 2058ES_FA+2058ES_FD+2058ES_FG"
"1,5";"[evaluate] 2058ES_FL = 2058ES_FB+2058ES_FE+2058ES_FZ+2058ES_FH"
"1,5";"[evaluate] 2058ES_FM = IF(2058ES_FK>=2058ES_FL;2058ES_FK-2058ES_FL;0)"
"1,5";"[evaluate] 2058ES_FN = IF(2058ES_FL>=2058ES_FK;2058ES_FL-2058ES_FK;0)"
"1";"[evaluate] 2058ES_KH = #SUM(2058ES_JD)#"
"1";"[evaluate] 2058ES_KJ = #SUM(2058ES_JE)#"
"1";"[evaluate] 2058ES_KK = #SUM(2058ES_JF)#"
"1";"[evaluate] 2058ES_KL = #SUM(2058ES_JG)#"
"1,5";"[evaluate] 2058ES_KM = 2058ES_KA+2058ES_KH"
"1,5";"[evaluate] 2058ES_KN = 2058ES_KB+2058ES_KE+2058ES_KJ"
"1,5";"[evaluate] 2058ES_KP = 2058ES_KC+2058ES_KF+2058ES_KK"
"1,5";"[evaluate] 2058ES_KQ = 2058ES_KD+2058ES_KG+2058ES_KL"
"1,5";"[evaluate] 2058ES_KR = IF(2058ES_KM>=2058ES_KP;2058ES_KM-2058ES_KP;0)"
"1,5";"[evaluate] 2058ES_KS = IF(2058ES_KP>=2058ES_KM;2058ES_KP-2058ES_KM;0)"
"1,5";"[evaluate] 2058ES_KT = IF(2058ES_KN>=2058ES_KQ;2058ES_KN-2058ES_KQ;0)"
"1,5";"[evaluate] 2058ES_KU = IF(2058ES_KQ>=2058ES_KN;2058ES_KQ-2058ES_KN;0)"
"1";"[evaluate] 2058ES_MD = #SUM(2058ES_MK)#"
"1";"[evaluate] 2058ES_ME = #SUM(2058ES_ML)#"
"1,5";"[evaluate] 2058ES_MF = 2058ES_MA+2058ES_MD"
"1,5";"[evaluate] 2058ES_MG = 2058ES_MB+2058ES_MC+2058ES_ME"
"1,5";"[evaluate] 2058ES_MH = IF(2058ES_MF>=2058ES_MG;2058ES_MF-2058ES_MG;0)"
"1,5";"[evaluate] 2058ES_MJ = IF(2058ES_MG>=2058ES_MF;2058ES_MG-2058ES_MF;0)"
"1,5";"[evaluate] 2058FC_AD = 2058FC_AA-2058FC_AB-2058FC_AC+2058FC_AM"
"1,5";"[evaluate] 2058FC_AL = 2058FC_AE-2058FC_AF-2058FC_AG-2058FC_AH-2058FC_AJ-2058FC_AK+2058FC_AN"
"1,5";"[evaluate] 2058FC_AT = 2058FC_AP-2058FC_AQ-2058FC_AR+2058FC_AS"
"1,5";"[evaluate] 2058FC_AY = 2058FC_AU-2058FC_AV-2058FC_AW+2058FC_AX"
"1,5";"[evaluate] 2058IFA_CW = #SUM(2058IFA_CC)#+#SUM(2058IFA_CK)#"
"1,5";"[evaluate] 2058PAP_BJ = 2058PAP_BC+2058PAP_BF+2058PAP_BG+2058PAP_BH"
"1,5";"[evaluate] 2058PAP_CJ = 2058PAP_CA+2058PAP_CB+2058PAP_CC+2058PAP_CG+2058PAP_CH"
"1,5";"[evaluate] 2058PAP_DC = 2058PAP_DA+2058PAP_DB"
"1,5";"[evaluate] 2058PAP_EC = 2058PAP_EA+2058PAP_EB"
"1,5";"[evaluate] 2058PAP_FC = 2058PAP_FA+2058PAP_FB"
"1,5";"[evaluate] 2058PAP_GC = 2058PAP_GA+2058PAP_GB"
"1,5";"[evaluate] 2058RG_HT = 2058RG_HN+2058RG_HP+2058RG_HR"
"1,5";"[evaluate] 2058RG_HU = 2058RG_HM-2058RG_HT"
"1,5";"[evaluate] 2058RG_JE = 2058RG_JB+2058RG_JC+2058RG_JD"
"1,5";"[evaluate] 2058RG_JF = 2058RG_JA-2058RG_JE"
"1,5";"[evaluate] 2058RG_KE = 2058RG_KB+2058RG_KC+2058RG_KD"
"1,5";"[evaluate] 2058RG_KF = 2058RG_KA-2058RG_KE"
"1,5";"[evaluate] 2058SG_ES = #SUM(2058SG_EA)#+#SUM(2058SG_EB)#"
"1,5";"[evaluate] 2058SG_FS = #SUM(2058SG_FA)#+#SUM(2058SG_FB)#"
"1,5";"[evaluate] 2058SG_GS = #SUM(2058SG_GA)#+#SUM(2058SG_GB)#"
"1,5";"[evaluate] 2058SG_HS = #SUM(2058SG_HA)#+#SUM(2058SG_HB)#"
"1,5";"[evaluate] 2058SG_JS = #SUM(2058SG_JA)#+#SUM(2058SG_JB)#"
"1,5";"[evaluate] 2058TS_BA = IF(2058TS_BE-2058TS_BF>0;2058TS_BE-2058TS_BF;0)"
"1,5";"[evaluate] 2058TS_BB = IF(2058TS_BF-2058TS_BE>0;2058TS_BF-2058TS_BE;0)"
"1,5";"[evaluate] 2058TS_BC = #SUM(2058TS_HA)#"
"1,5";"[evaluate] 2058TS_BE = #SUM(2058TS_FA)#"
"1,5";"[evaluate] 2058TS_BF = #SUM(2058TS_GA)#"
"1,5";"[evaluate] 2058TS_BG = #SUM(2058TS_KA)#"
"1,5";"[evaluate] 2058TS_BH = #SUM(2058TS_LA)#"
"1,5";"[evaluate] 2058TS_BK = #SUM(2058TS_NA)#"
"1";"[evaluate] 2059A_GH = #SUM(2059A_JB)#"
"1,5";"[evaluate] 2059A_GK = #SUM(2059A_HK)#+2059A_GA+2059A_GB+2059A_GC+2059A_GD+2059A_GH"
"1";"[evaluate] 2059A_GW = #SUM(2059A_JD)#"
"1";"[evaluate] 2059A_GX = #SUM(2059A_JK)#"
"1,5";"[evaluate] 2059A_GY = #SUM(2059A_GN)#+2059A_GQ+2059A_GS+2059A_GU+2059A_GW"
"1,5";"[evaluate] 2059A_GZ = #SUM(2059A_GP)#+2059A_GT+2059A_GV+2059A_GX"
"1,5";"[evaluate] 2059A_HN = #SUM(2059A_HM)#+2059A_HQ+2059A_HR+2059A_HS"
"1";"[evaluate] 2059A_HS = #SUM(2059A_JF)#"
"1";"[evaluate] 2059A_HX = #SUM(2059A_JG)#"
"1,5";"[evaluate] 2059A_HY = #SUM(2059A_HT)#+2059A_HU+2059A_HV+2059A_HW+2059A_HZ+2059A_HX"
"1,5";"[evaluate] 2059B_BC = 2059B_BA+2059B_BB+2059B_MA"
"1,5";"[evaluate] 2059B_BQ = 2059B_BD+2059B_BE+2059B_BF+2059B_BG+2059B_BH+2059B_BJ+2059B_BK+2059B_BL+2059B_BM+2059B_BN+2059B_BP"
"1,5";"[evaluate] 2059B_CQ = 2059B_CD+2059B_CE+2059B_CF+2059B_CG+2059B_CH+2059B_CJ+2059B_CK+2059B_CL+2059B_CM+2059B_CN+2059B_CP"
"1,5";"[evaluate] 2059B_DC = 2059B_DA+2059B_DB+2059B_MB"
"1,5";"[evaluate] 2059B_DQ = 2059B_DD+2059B_DE+2059B_DF+2059B_DG+2059B_DH+2059B_DJ+2059B_DK+2059B_DL+2059B_DM+2059B_DN+2059B_DP"
"1,5";"[evaluate] 2059B_EA = 2059B_BA-2059B_DA"
"1,5";"[evaluate] 2059B_EB = 2059B_BB-2059B_DB"
"1,5";"[evaluate] 2059B_EC = 2059B_BC-2059B_DC"
"1,5";"[evaluate] 2059B_ED = 2059B_BD-2059B_CD-2059B_DD"
"1,5";"[evaluate] 2059B_EE = 2059B_BE-2059B_CE-2059B_DE"
"1,5";"[evaluate] 2059B_EF = 2059B_BF-2059B_CF-2059B_DF"
"1,5";"[evaluate] 2059B_EG = 2059B_BG-2059B_CG-2059B_DG"
"1,5";"[evaluate] 2059B_EH = 2059B_BH-2059B_CH-2059B_DH"
"1,5";"[evaluate] 2059B_EJ = 2059B_BJ-2059B_CJ-2059B_DJ"
"1,5";"[evaluate] 2059B_EK = 2059B_BK-2059B_CK-2059B_DK"
"1,5";"[evaluate] 2059B_EL = 2059B_BL-2059B_CL-2059B_DL"
"1,5";"[evaluate] 2059B_EM = 2059B_BM-2059B_CM-2059B_DM"
"1,5";"[evaluate] 2059B_EN = 2059B_BN-2059B_CN-2059B_DN"
"1,5";"[evaluate] 2059B_EP = 2059B_BP-2059B_CP-2059B_DP"
"1,5";"[evaluate] 2059B_EQ = 2059B_BQ-2059B_CQ-2059B_DQ"
"1,5";"[evaluate] 2059B_HQ = #SUM(2059B_HN)#"
"1,5";"[evaluate] 2059B_JQ = #SUM(2059B_JN)#"
"1,5";"[evaluate] 2059B_KQ = #SUM(2059B_KN)#"
"1,5";"[evaluate] 2059B_LQ = #SUM(2059B_LN)#"
"1,5";"[evaluate] 2059B_MC = 2059B_MA-2059B_MB"
"1,5";"[evaluate] 2059C_DA = 2059C_BA"
"1,5";"[evaluate] 2059C_DB = 2059C_BB-2059C_CB"
"1,5";"[evaluate] 2059C_DC = 2059C_BC-2059C_CC"
"1,5";"[evaluate] 2059C_DD = 2059C_BD-2059C_CD"
"1,5";"[evaluate] 2059C_DE = 2059C_BE-2059C_CE"
"1,5";"[evaluate] 2059C_DF = 2059C_BF-2059C_CF"
"1,5";"[evaluate] 2059C_DG = 2059C_BG-2059C_CG"
"1,5";"[evaluate] 2059C_DH = 2059C_BH-2059C_CH"
"1,5";"[evaluate] 2059C_DJ = 2059C_BJ-2059C_CJ"
"1,5";"[evaluate] 2059C_DK = 2059C_BK-2059C_CK"
"1,5";"[evaluate] 2059C_DL = 2059C_BL-2059C_CL"
"1,5";"[evaluate] 2059C_WA = 2059C_KA+2059C_LA+2059C_MA-2059C_VA"
"1,5";"[evaluate] 2059C_WB = 2059C_KB+2059C_LB+2059C_MB-2059C_HB-2059C_VB"
"1,5";"[evaluate] 2059C_WC = 2059C_KC+2059C_LC+2059C_MC-2059C_HC-2059C_VC"
"1,5";"[evaluate] 2059C_WD = 2059C_KD+2059C_LD+2059C_MD-2059C_HD-2059C_VD"
"1,5";"[evaluate] 2059C_WE = 2059C_KE+2059C_LE+2059C_ME-2059C_HE-2059C_VE"
"1,5";"[evaluate] 2059C_WF = 2059C_KF+2059C_LF+2059C_MF-2059C_HF-2059C_VF"
"1,5";"[evaluate] 2059C_WG = 2059C_KG+2059C_LG+2059C_MG-2059C_HG-2059C_VG"
"1,5";"[evaluate] 2059C_WH = 2059C_KH+2059C_LH+2059C_MH-2059C_HH-2059C_VH"
"1,5";"[evaluate] 2059C_WJ = 2059C_KJ+2059C_LJ+2059C_MJ-2059C_HJ-2059C_VJ"
"1,5";"[evaluate] 2059C_WK = 2059C_KK+2059C_LK+2059C_MK-2059C_HK-2059C_VK"
"1,5";"[evaluate] 2059C_WL = 2059C_KL+2059C_LL+2059C_ML-2059C_HL-2059C_VL"
"1,5";"[evaluate] 2059D_BD = 2059D_BA+2059D_BC"
"1,5";"[evaluate] 2059D_BG = 2059D_BE+2059D_BF"
"1,5";"[evaluate] 2059D_BH = 2059D_BD-2059D_BG"
"1,5";"[evaluate] 2059D_CD = 2059D_CA+2059D_CC"
"1,5";"[evaluate] 2059D_CG = 2059D_CE+2059D_CF"
"1,5";"[evaluate] 2059D_CH = 2059D_CD-2059D_CG"
"1,5";"[evaluate] 2059D_DD = 2059D_DA+2059D_DC"
"1,5";"[evaluate] 2059D_DG = 2059D_DE+2059D_DF"
"1,5";"[evaluate] 2059D_DH = 2059D_DD-2059D_DG"
"1,5";"[evaluate] 2059D_FD = 2059D_FA+2059D_FC"
"1,5";"[evaluate] 2059D_FG = 2059D_FE+2059D_FF"
"1,5";"[evaluate] 2059D_FH = 2059D_FD-2059D_FG"
"1,5";"[evaluate] 2059D_KE = 2059D_KA+2059D_KB-2059D_KC-2059D_KD"
"1,5";"[evaluate] 2059D_LD = 2059D_LA+2059D_LC"
"1,5";"[evaluate] 2059D_LG = 2059D_LE+2059D_LF"
"1,5";"[evaluate] 2059D_LH = 2059D_LD-2059D_LG"
"1,5";"[evaluate] 2059E_EZ = 2059E_EA+2059E_EH+2059E_EJ+2059E_ED+2059E_EE+2059E_EF+2059E_EL+2059E_EM+2059E_EN+2059E_EP+2059E_GD"
"1,5";"[evaluate] 2059E_FZ = 2059E_FA+2059E_FB+2059E_FC+2059E_FD+2059E_FE+2059E_FJ+2059E_GC+2059E_FK+2059E_FL+2059E_CM+2059E_FH+2059E_FN"
"1,5";"[evaluate] 2059E_GA = 2059E_EZ-2059E_FZ"
"1,5";"[evaluate] 2065BIS_AJ = 2065BIS_AA+2065BIS_AB+2065BIS_AC+2065BIS_AD+#SUM(2065BIS_AE)#"
"1";"[evaluate] 2065_AT = IF(#FORM(@2058A)#;2058A_XO;IF(#FORM(@2033B)#;2033B_ER;0))"
"1";"[evaluate] 2065_LE = IF(#FORM(@2059A)#;2059A_GQ;IF(#FORM(@2033C)#;2033C_SP;0))"
"1,5";"[evaluate] 2066_BA = #SUM(2066_LA)#"
"1,5";"[evaluate] 2066_BB = #SUM(2066_LB)#"
"1,5";"[evaluate] 2066_BC = #SUM(2066_LC)#"
"1,5";"[evaluate] 2066_BD = #SUM(2066_LD)#"
"1,5";"[evaluate] 2066_BE = #SUM(2066_LE)#"
"1,5";"[evaluate] 2066_BF = #SUM(2066_LF)#"
"1,5";"[evaluate] 2066_BG = 2066_BA+2066_BB+2066_BC+2066_BD+2066_BE+2066_BF"
"1,5";"[evaluate] 2066_CA = #SUM(2066_MA)#"
"1,5";"[evaluate] 2066_CB = #SUM(2066_MB)#"
"1,5";"[evaluate] 2066_CC = #SUM(2066_MC)#"
"1,5";"[evaluate] 2066_CD = #SUM(2066_MD)#"
"1,5";"[evaluate] 2066_CE = #SUM(2066_ME)#"
"1,5";"[evaluate] 2066_CF = #SUM(2066_MF)#"
"1,5";"[evaluate] 2066_CG = 2066_CA+2066_CB+2066_CC+2066_CD+2066_CE+2066_CF"
"1,5";"[evaluate] 2066_DA = 2066_BA-2066_CA"
"1,5";"[evaluate] 2066_DB = 2066_BB-2066_CB"
"1,5";"[evaluate] 2066_DC = 2066_BC-2066_CC"
"1,5";"[evaluate] 2066_DD = 2066_BD-2066_CD"
"1,5";"[evaluate] 2066_DE = 2066_BE-2066_CE"
"1,5";"[evaluate] 2066_DF = 2066_BF-2066_CF"
"1,5";"[evaluate] 2066_DG = 2066_BG-2066_CG"
"1,5";"[evaluate] 2066_EA = #SUM(2066_PA)#"
"1,5";"[evaluate] 2066_EB = #SUM(2066_PB)#"
"1,5";"[evaluate] 2066_EC = #SUM(2066_PC)#"
"1,5";"[evaluate] 2066_ED = #SUM(2066_PD)#"
"1,5";"[evaluate] 2066_EE = #SUM(2066_PE)#"
"1,5";"[evaluate] 2066_EF = #SUM(2066_PF)#"
"1,5";"[evaluate] 2066_EG = 2066_EA+2066_EB+2066_EC+2066_ED+2066_EE+2066_EF"
"1,5";"[evaluate] 2066_FA = #SUM(2066_QA)#"
"1,5";"[evaluate] 2066_FB = #SUM(2066_QB)#"
"1,5";"[evaluate] 2066_FC = #SUM(2066_QC)#"
"1,5";"[evaluate] 2066_FD = #SUM(2066_QD)#"
"1,5";"[evaluate] 2066_FE = #SUM(2066_QE)#"
"1,5";"[evaluate] 2066_FF = #SUM(2066_QF)#"
"1,5";"[evaluate] 2066_FG = 2066_FA+2066_FB+2066_FC+2066_FD+2066_FE+2066_FF"
"1,5";"[evaluate] 2066_GA = #SUM(2066_RA)#"
"1,5";"[evaluate] 2066_GB = #SUM(2066_RB)#"
"1,5";"[evaluate] 2066_GC = #SUM(2066_RC)#"
"1,5";"[evaluate] 2066_GD = #SUM(2066_RD)#"
"1,5";"[evaluate] 2066_GE = #SUM(2066_RE)#"
"1,5";"[evaluate] 2066_GF = #SUM(2066_RF)#"
"1,5";"[evaluate] 2066_GG = 2066_GA+2066_GB+2066_GC+2066_GD+2066_GE+2066_GF"
"1,5";"[evaluate] 2066_NA = 2066_LA-2066_MA"
"1,5";"[evaluate] 2066_NB = 2066_LB-2066_MB"
"1,5";"[evaluate] 2066_NC = 2066_LC-2066_MC"
"1,5";"[evaluate] 2066_ND = 2066_LD-2066_MD"
"1,5";"[evaluate] 2066_NE = 2066_LE-2066_ME"
"1,5";"[evaluate] 2066_NF = 2066_LF-2066_MF"
"1,5";"[evaluate] 2067BIS_BG = #SUM(2067BIS_BD)#"
"1,5";"[evaluate] 2067BIS_CG = #SUM(2067BIS_CD)#"
"1,5";"[evaluate] 2067BIS_DG = #SUM(2067BIS_DD)#"
"1,5";"[evaluate] 2067_CL = 2067_CA+2067_CB+2067_CC+2067_CD+2067_CE+2067_CF+2067_CG+2067_CH+2067_CJ+2067_CK"
"1,5";"[evaluate] 2067_DL = 2067_DA+2067_DB+2067_DC+2067_DD+2067_DE+2067_DF+2067_DG+2067_DH+2067_DJ+2067_DK"
"1,5";"[evaluate] 2067_EL = 2067_EA+2067_EB+2067_EC+2067_ED+2067_EE+2067_EF+2067_EG+2067_EH+2067_EJ+2067_EK"
"1,5";"[evaluate] 2067_FL = 2067_FA+2067_FB+2067_FC+2067_FD+2067_FE+2067_FF+2067_FG+2067_FH+2067_FJ+2067_FK"
"1,5";"[evaluate] 2067_GA = 2067_CA+2067_DA+2067_EA+2067_FA"
"1,5";"[evaluate] 2067_GB = 2067_CB+2067_DB+2067_EB+2067_FB"
"1,5";"[evaluate] 2067_GC = 2067_CC+2067_DC+2067_EC+2067_FC"
"1,5";"[evaluate] 2067_GD = 2067_CD+2067_DD+2067_ED+2067_FD"
"1,5";"[evaluate] 2067_GE = 2067_CE+2067_DE+2067_EE+2067_FE"
"1,5";"[evaluate] 2067_GF = 2067_CF+2067_DF+2067_EF+2067_FF"
"1,5";"[evaluate] 2067_GG = 2067_CG+2067_DG+2067_EG+2067_FG"
"1,5";"[evaluate] 2067_GH = 2067_CH+2067_DH+2067_EH+2067_FH"
"1,5";"[evaluate] 2067_GJ = 2067_CJ+2067_DJ+2067_EJ+2067_FJ"
"1,5";"[evaluate] 2067_GK = 2067_CK+2067_DK+2067_EK+2067_FK"
"1,5";"[evaluate] 2067_GL = 2067_CL+2067_DL+2067_EL+2067_FL"
"1,5";"[evaluate] 2067_HL = 2067_HA+2067_HB+2067_HC+2067_HD+2067_HE+2067_HF+2067_HG+2067_HH+2067_HJ+2067_HK"
"1,5";"[evaluate] 2067_JL = 2067_JA+2067_JB+2067_JC+2067_JD+2067_JE+2067_JF+2067_JG+2067_JH+2067_JJ+2067_JK"
"1,5";"[evaluate] 2067_KL = 2067_KA+2067_KB+2067_KC+2067_KD+2067_KE+2067_KF+2067_KG+2067_KH+2067_KJ+2067_KK"
"1,5";"[evaluate] 2067_MA = 2067_GA+2067_HA+2067_JA+2067_KA"
"1,5";"[evaluate] 2067_MB = 2067_GB+2067_HB+2067_JB+2067_KB"
"1,5";"[evaluate] 2067_MC = 2067_GC+2067_HC+2067_JC+2067_KC"
"1,5";"[evaluate] 2067_MD = 2067_GD+2067_HD+2067_JD+2067_KD"
"1,5";"[evaluate] 2067_ME = 2067_GE+2067_HE+2067_JE+2067_KE"
"1,5";"[evaluate] 2067_MF = 2067_GF+2067_HF+2067_JF+2067_KF"
"1,5";"[evaluate] 2067_MG = 2067_GG+2067_HG+2067_JG+2067_KG"
"1,5";"[evaluate] 2067_MH = 2067_GH+2067_HH+2067_JH+2067_KH"
"1,5";"[evaluate] 2067_MJ = 2067_GJ+2067_HJ+2067_JJ+2067_KJ"
"1,5";"[evaluate] 2067_MK = 2067_GK+2067_HK+2067_JK+2067_KK"
"1,5";"[evaluate] 2067_ML = 2067_GL+2067_HL+2067_JL+2067_KL"
"1,5";"[evaluate] 2067_NC = 2067_NA+2067_NB"
"1,5";"[evaluate] 2067_PA = 2067_ML+2067_NC"
"1,5";"[evaluate] 2072CA1_BF = 2072CA1_BB+2072CA1_BC+2072CA1_BD+2072CA1_BE"
"1,5";"[evaluate] 2072CA1_BR = 2072CA1_BG+2072CA1_BH+2072CA1_BJ+2072CA1_BK+2072CA1_DC+2072CA1_DE+2072CA1_DF+2072CA1_BL+2072CA1_BM+2072CA1_BN+2072CA1_BP-1*2072CA1_BQ"
"1,5";"[evaluate] 2072CA1_BU = 2072CA1_BF-1*(2072CA1_BR+2072CA1_BS+2072CA1_DA+2072CA1_DB+2072CA1_DD+2072CA1_BT)"
"1,5";"[evaluate] 2072CA1_BY = 2072CA1_BU+2072CA1_BV+2072CA1_BX-1*2072CA1_BW"
"1,5";"[evaluate] 2072CA1_EW = 2072CA1_EC+2072CA1_EL+2072CA1_EU"
"1,5";"[evaluate] 2072CA1_GD = #SUM(2072CA1_GB)#"
"1,5";"[evaluate] 2072CA1_GE = #SUM(2072CA1_GC)#"
"1,5";"[evaluate] 2072C_GC = 2072C_GA+2072C_GB"
"1,5";"[evaluate] 2072C_GJ = 2072C_GD+2072C_GE+2072C_GF+2072C_GG+2072C_GH"
"1,5";"[evaluate] 2072C_GK = 2072C_GC-2072C_GJ"
"1,5";"[evaluate] 2072C_GN = 2072C_GL+2072C_GM"
"1,5";"[evaluate] 2072C_GR = 2072C_GP+2072C_GQ"
"1,5";"[evaluate] 2072C_GS = 2072C_GN-2072C_GR"
"1,5";"[evaluate] 2072C_GV = 2072C_GT+2072C_GU"
"1,5";"[evaluate] 2072C_GY = 2072C_GW+2072C_GX"
"1,5";"[evaluate] 2072C_GZ = 2072C_GV-2072C_GY"
"1,5";"[evaluate] 2072C_HA = 2072C_GK+2072C_GS+2072C_GZ"
"1";"[evaluate] 2072C_HD = #SUM(2072C_HN)#"
"1,5";"[evaluate] 2072C_HE = 2072C_HB+2072C_HC+2072C_HD"
"1";"[evaluate] 2072C_HJ = #SUM(2072C_HQ)#"
"1,5";"[evaluate] 2072C_HK = 2072C_HF+2072C_HG+2072C_HH+2072C_HJ"
"1,5";"[evaluate] 2072C_HR = 2072C_HA+2072C_HE-2072C_HK"
"1,5";"[evaluate] 2072C_JC = 2072C_JA+2072C_JB"
"1,5";"[evaluate] 2072C_JJ = 2072C_JD+2072C_JE+2072C_JF+2072C_JG+2072C_JH"
"1,5";"[evaluate] 2072C_JK = 2072C_JC-2072C_JJ"
"1,5";"[evaluate] 2072C_JN = 2072C_JL+2072C_JM"
"1,5";"[evaluate] 2072C_JR = 2072C_JP+2072C_JQ"
"1,5";"[evaluate] 2072C_JS = 2072C_JN-2072C_JR"
"1,5";"[evaluate] 2072C_JV = 2072C_JT+2072C_JU"
"1,5";"[evaluate] 2072C_JY = 2072C_JW+2072C_JX"
"1,5";"[evaluate] 2072C_JZ = 2072C_JV-2072C_JY"
"1,5";"[evaluate] 2072C_KA = 2072C_JK+2072C_JS+2072C_JZ"
"1";"[evaluate] 2072C_KD = #SUM(2072C_KN)#"
"1,5";"[evaluate] 2072C_KE = 2072C_KB+2072C_KC+2072C_KD"
"1";"[evaluate] 2072C_KJ = #SUM(2072C_KQ)#"
"1,5";"[evaluate] 2072C_KK = 2072C_KF+2072C_KG+2072C_KH+2072C_KJ"
"1,5";"[evaluate] 2072C_KR = 2072C_KA+2072C_KE-2072C_KK"
"1,5";"[evaluate] 2072E_ED = 2072E_EA+2072E_EB+2072E_EC+2072E_ET"
"1,5";"[evaluate] 2072E_EQ = 2072E_EE+2072E_EF+2072E_EG+2072E_EH+2072E_EJ+2072E_EK+2072E_EL+2072E_EM+2072E_EN+2072E_ES+2072E_EP"
"1,5";"[evaluate] 2072E_ER = 2072E_ED-2072E_EQ"
"1,5";"[evaluate] 2072SA1_BF = 2072SA1_BB+2072SA1_BC+2072SA1_BD+2072SA1_BE"
"1,5";"[evaluate] 2072SA1_BR = 2072SA1_BG+2072SA1_BH+2072SA1_BJ+2072SA1_BK+2072SA1_BZ+2072SA1_BL+2072SA1_BM+2072SA1_BN+2072SA1_BP-1*2072SA1_BQ"
"1,5";"[evaluate] 2072SA1_BU = 2072SA1_BF-1*(2072SA1_BR+2072SA1_BS+2072SA1_BT)"
"1,5";"[evaluate] 2072SA1_BY = 2072SA1_BU+2072SA1_BV+2072SA1_BX-1*2072SA1_BW"
"1,5";"[evaluate] 2072SCA2_BJ = #SUM(2072SCA2_BC)#"
"1,5";"[evaluate] 2072SCA2_BK = #SUM(2072SCA2_BD)#"
"1,5";"[evaluate] 2072SCA2_BL = #SUM(2072SCA2_BE)#"
"1,5";"[evaluate] 2072SCA2_BM = #SUM(2072SCA2_BF)#"
"1";"[evaluate] 2072SCA2_BN = #SUM(2072SCA2_BG)#"
"1,5";"[evaluate] 2072SCA2_BP = #SUM(2072SCA2_BH)#"
"1,5";"[evaluate] 2072SCA2_BR = #SUM(2072SCA2_BQ)#"
"1,5";"[evaluate] 2079A_KD = 2079A_KA+2079A_KB+2079A_KC"
"1";"[evaluate] 2079A_KG = IF(2079A_KE+2079A_KF>2079A_KD;2079A_KD;2079A_KE+2079A_KF)"
"1";"[evaluate] 2079A_KL = 2079A_KG+2079A_KH+2079A_KJ"
"5";"[evaluate] 2079A_KL = 2079A_KG+2079A_KJ"
"1,5";"[evaluate] 2079A_KQ = #SUM(2079A_KP)#"
"1,5";"[evaluate] 2079A_KU = #SUM(2079A_KT)#"
"5";"[evaluate] 2079CICE_AE = 2079CICE_AD*4/100"
"5";"[evaluate] 2079CICE_AF = 2079CICE_BZ*0.04*0.1"
"5";"[evaluate] 2079CICE_AG = 2079CICE_AE+2079CICE_AF"
"5";"[evaluate] 2079CICE_AJ = 2079CICE_AG+2079CICE_BD"
"5";"[evaluate] 2079CICE_AM = (2079CICE_BR-1*2079CICE_BS)*2079CICE_AL"
"5";"[evaluate] 2079CICE_AQ = (2079CICE_BT-1*2079CICE_BU)*2079CICE_AP"
"5";"[evaluate] 2079CICE_BC = #SUM(2079CICE_AQ)#"
"5";"[evaluate] 2079CICE_BF = #SUM(2079CICE_AM)#"
"5";"[evaluate] 2079FCE_AG = IF(2079FCE_AE>40;40*2079FCE_AF;2079FCE_AE*2079FCE_AF)"
"5";"[evaluate] 2079FCE_AJ = 2079FCE_AG+2079FCE_AH"
"5";"[evaluate] 2079FCE_AL = IF(2079FCE_BG>40;40*2079FCE_BH*2079FCE_AK;2079FCE_BG*2079FCE_BH*2079FCE_AK)"
"5";"[evaluate] 2079FCE_AN = 2079FCE_AL+2079FCE_AM"
"5";"[evaluate] 2079FCE_AS = 2079FCE_AM"
"1,5";"[evaluate] 2083_CR = #SUM(2083_CQ)#"
"1,5";"[evaluate] 2083_DR = #SUM(2083_DQ)#"
"1,5";"[evaluate] 2083_EQ = #SUM(2083_EP)#"
"1,5";"[evaluate] 2139A_AW = 2139A_AA+2139A_AC+2139A_AE+2139A_AG+2139A_AJ+2139A_AL+2139A_AN+2139A_AQ+2139A_AS+2139A_AU"
"1,5";"[evaluate] 2139A_AX = 2139A_AB+2139A_AD+2139A_AF+2139A_AH+2139A_AK+2139A_AM+2139A_AP+2139A_AR+2139A_AT+2139A_AV"
"1,5";"[evaluate] 2139A_BP = 2139A_AY+2139A_BA+2139A_BC+2139A_BE+2139A_BG+2139A_BJ+2139A_BN"
"1,5";"[evaluate] 2139A_BQ = 2139A_AZ+2139A_BB+2139A_BD+2139A_BF+2139A_BH+2139A_BK+2139A_BO"
"1,5";"[evaluate] 2139A_BR = 2139A_AW+2139A_BP"
"1,5";"[evaluate] 2139A_BS = 2139A_AX+2139A_BQ"
